CustomerID,Name,Email,Phone,City,Country,Age,Gender,AccountBalance,ActiveCustomer
CUST3091,Terrence Bates,pflores@hotmail.com,+1-374-168-6070,Lake Emilyview,Burundi,42,Other,49043.33,1
CUST3092,Amy Williams,rodney04@yahoo.com,087.385.3598,Wolfville,Estonia,55,Other,87049.84,1
CUST3093,Felicia Johnson,angela90@mccarthy.org,+1-569-985-7896x6592,New Lisamouth,Haiti,47,Female,4940.29,0
CUST3094,Kelli Howard,thiggins@yahoo.com,089.245.9909x9619,West Desiree,Guadeloupe,48,Female,25908.39,0
CUST3095,Charles Gilbert,johnsonrhonda@yahoo.com,(056)395-4420,Ashleyborough,Peru,41,Female,43465.75,1
CUST3096,Christine Walker,brownamanda@brown-payne.net,8654195501,Antoniotown,Seychelles,26,Male,58364.28,1
CUST3097,Jimmy Fowler,jhanson@yahoo.com,+1-029-290-5097x68907,Amandaville,Cape Verde,25,Other,49899.53,0
CUST3098,Jamie Sanchez,johnsonbrian@yahoo.com,872.021.0811x36774,Brianton,South Africa,54,Female,12963.99,0
CUST3099,Belinda Vasquez,zluna@goodman.com,425-710-2170x873,West Emily,Nigeria,44,Male,68527.28,0
CUST3100,Michelle Moore,ashlee01@ross.com,+1-774-643-7547x170,North Rebecca,Mali,47,Female,55350.15,1
CUST3101,Laura Ramos,george85@yahoo.com,+1-051-645-0858x807,South Amber,Yemen,55,Male,36638.76,0
CUST3102,Nicole Stokes,cooperandrew@gmail.com,+1-545-408-2800x2581,North April,Peru,23,Female,37503.12,0
CUST3103,Angela Sosa,stevenwright@sandoval.com,5622558752,Alexport,Namibia,70,Female,90165.06,1
CUST3104,Erika Young,brian10@shelton.com,+1-047-470-8876x36635,Port Andrea,Guinea,55,Female,34842.8,1
CUST3105,Brandy Brown,nixonbradley@gmail.com,038.754.7009,Lake Christopher,Togo,68,Male,58372.63,0
CUST3106,Ashley Maxwell,asoto@gmail.com,001-692-686-8605,Wandaborough,China,39,Other,96813.36,1
CUST3107,Patricia Kirk,slambert@wilson-collins.com,(237)087-7700x5477,South Ronaldland,Brunei Darussalam,43,Other,38574.16,0
CUST3108,Jennifer Mitchell,stevenskinner@gmail.com,(285)374-5429x783,Jacksonburgh,Czech Republic,41,Other,76302.69,1
CUST3109,Joshua Franklin,gonzalezlisa@sanchez.biz,001-833-827-8106x6446,Donaldview,Sudan,38,Other,12914.96,0
CUST3110,Anne Brown,robin88@haynes-henson.com,+1-828-804-1107,Port Stevemouth,Lithuania,65,Male,30350.29,1
CUST3111,Lori Livingston,rodriguezcory@smith.com,786.279.2496x95694,East Tamarafurt,Georgia,49,Other,73402.68,1
CUST3112,Hayley Roberts,christensenroberto@gmail.com,001-795-146-1597,Wilsonmouth,Kazakhstan,26,Other,6901.49,0
CUST3113,Amy Reed,nathanschultz@washington.biz,323.612.4038x153,New Jasonton,Netherlands,60,Male,14780.48,0
CUST3114,Veronica Ortega,wilsonsabrina@yahoo.com,001-106-107-2365x475,Jacobhaven,Saint Barthelemy,30,Other,60833.58,0
CUST3115,Cole Gonzalez,isaackent@gmail.com,001-476-255-3674x765,Cindymouth,France,40,Female,47754.8,1
CUST3116,Melanie Clements,karen33@yahoo.com,(597)237-6636x17736,Isaiahburgh,Uruguay,19,Other,32544.92,0
CUST3117,Albert Henderson,npeters@yahoo.com,542.791.9141x948,West William,Jordan,45,Female,93638.06,1
CUST3118,Kenneth Alexander,carlos16@patterson-ruiz.com,513.472.1998x6777,West Aliciatown,Samoa,24,Female,85101.76,0
CUST3119,Colleen Glover,robert02@lynch.org,265-123-5783x09141,West Ericmouth,Taiwan,65,Other,55581.79,1
CUST3120,Richard Wade,aowen@gmail.com,666-279-1323,Kyleport,Niger,36,Other,59006.9,1
CUST3121,Anna Lewis,douglasgabriel@olsen.com,8876553384,Chelsealand,Uganda,46,Other,67269.15,0
CUST3122,Kathryn Riley,brent03@yahoo.com,+1-066-634-6637x3840,Meredithview,Faroe Islands,51,Female,25303.34,0
CUST3123,Martin Rivera,mckinneyjesus@yahoo.com,314-651-2340x391,Lake Nicoletown,Qatar,23,Female,75842.34,1
CUST3124,Adam Hayden,karen57@lewis.net,825-825-6822x43242,Terrimouth,Namibia,18,Male,5607.81,1
CUST3125,Samantha Tanner,mtanner@stevens.com,(097)148-7061x2425,Batesmouth,Heard Island and McDonald Islands,28,Female,7079.32,1
CUST3126,Ronald Johnson,robertshaw@yahoo.com,(148)327-4696x92404,Ortizbury,South Georgia and the South Sandwich Islands,64,Other,16898.54,0
CUST3127,Nicholas Reilly,jennifersullivan@jones-vazquez.com,+1-059-931-4157,Finleyfort,Georgia,43,Other,38571.46,1
CUST3128,Vincent Wiley,rchase@bryant.com,(990)885-7216x05501,East Matthewton,Saint Kitts and Nevis,32,Male,54605.94,0
CUST3129,Kathleen Edwards,lcunningham@gmail.com,168-441-6818x9457,Lake Patrick,Korea,54,Male,9243.98,1
CUST3130,Yolanda Martinez,wwilliams@gmail.com,(200)597-5529x5525,New Jaime,Trinidad and Tobago,70,Female,45717.13,0
CUST3131,Melissa Graham,karenflowers@gutierrez.com,(369)344-2766x5429,South David,Afghanistan,69,Female,41906.55,0
CUST3132,Amanda Bennett,stephaniejoseph@long-guzman.org,+1-790-740-0862x61126,South Scottmouth,Colombia,29,Female,14895.15,0
CUST3133,Terry Murphy,jasonallen@white.biz,(978)032-5138x2627,Coryport,Dominica,39,Male,39805.73,1
CUST3134,Christine Fernandez,nmartinez@hotmail.com,+1-785-431-5119x09356,Mcgrathfort,Hong Kong,30,Female,71220.81,1
CUST3135,Mrs. Brenda Flores,cheyenne39@gmail.com,915-931-5505,Gibsonville,Mauritania,19,Male,97811.79,0
CUST3136,Brian Jones,owensbrian@evans-thomas.com,816-434-3682,Thompsonberg,British Virgin Islands,49,Other,92425.06,0
CUST3137,Danielle Jones,bradshawkaren@wood.biz,(565)376-7280x017,Wilkersonfurt,Jamaica,26,Female,89803.32,0
CUST3138,Anthony Williams,randydavis@gomez.info,634-636-0271,South Kristy,Cameroon,49,Female,85328.21,0
CUST3139,Peter Odonnell,zrubio@ford-edwards.biz,3909903883,Jonesview,Bahamas,19,Other,77395.28,0
CUST3140,Joshua Wolf,omaxwell@yahoo.com,659-748-6972,Marquezside,Nepal,38,Female,8545.89,1
CUST3141,Janet Brown,elarson@walker.biz,001-255-350-0416,Jamesside,Northern Mariana Islands,63,Male,96501.39,0
CUST3142,Margaret Hayes,srivera@gmail.com,(709)678-9913x4332,New Julieshire,Cocos (Keeling) Islands,24,Male,11531.57,1
CUST3143,Jamie Walters,latoyarodriguez@snyder.com,744.787.5380x76738,Brianmouth,Grenada,18,Other,24537.87,1
CUST3144,Sue Rivera,jody43@yahoo.com,066.280.7547,Marissaview,Bulgaria,26,Female,62211.83,0
CUST3145,Matthew Hernandez,dennis16@pope.com,(306)686-5887x3512,Brendabury,Chad,70,Female,57531.69,1
CUST3146,Heather Boyer,dylanquinn@woods.com,+1-786-925-1929,Martinezland,Antarctica (the territory South of 60 deg S),50,Female,93651.28,0
CUST3147,Lisa Johnson,jessicadean@lee-mcdonald.com,139.882.0392x82246,Lake John,Bahamas,35,Male,41443.43,1
CUST3148,Michael Lee,lewisjeremy@yahoo.com,+1-321-112-7747x400,Lake Lauren,Netherlands,29,Female,53693.49,0
CUST3149,David Smith,kparsons@chapman.com,001-991-921-8242x8969,Rodrigueztown,Chile,19,Female,71066.41,1
CUST3150,Darren Kerr,michele55@hotmail.com,001-403-934-6903x057,South Katie,Liberia,39,Female,72451.15,1
CUST3151,Michael Soto,jacksoncolin@gmail.com,0603749619,Jasonside,Ecuador,28,Male,20195.88,0
CUST3152,Mrs. Jessica Jackson,gabrielhanna@payne.org,+1-049-911-6199x527,Lake Edwinhaven,Netherlands,43,Female,82411.23,0
CUST3153,Jeffery Willis,williamnielsen@henry.com,646-035-0395,Garzamouth,Tokelau,35,Female,78132.13,1
CUST3154,Joshua Mcfarland,dbutler@rogers.com,733.693.2700x2774,West Karenland,Qatar,43,Other,66510.16,0
CUST3155,Sarah Heath,ebrown@roman.com,001-463-765-6623,New Brent,Kuwait,62,Female,36464.7,0
CUST3156,Jerry Moore,millerstephanie@sheppard-kim.biz,331-183-1681,South Jessica,Tanzania,28,Female,97255.91,0
CUST3157,Danielle Villanueva,ggarner@hotmail.com,737-534-2823x4043,East Jeremyfort,Montenegro,26,Male,8155.92,1
CUST3158,Jacob Dunn MD,fmiller@ford-brooks.info,400-180-9846x36114,North Charles,Vanuatu,63,Male,52294.16,0
CUST3159,Amy Marquez,qthompson@davis.com,(197)475-8094x6040,Amandaberg,Angola,64,Male,68528.87,1
CUST3160,Michelle Thomas,martinjohn@hotmail.com,+1-032-981-4186x23576,South Lisa,Tonga,31,Other,8554.82,0
CUST3161,Allison Taylor,rosschristine@hotmail.com,4782747511,New Michellechester,Singapore,56,Other,3036.09,0
CUST3162,Kelly Glover,erika44@english-allen.info,(028)468-7681x3664,Seanburgh,Korea,48,Male,90005.04,0
CUST3163,Kimberly Leach,jesusfernandez@carrillo.com,781.734.1807x705,Toddmouth,Cook Islands,23,Male,8477.38,1
CUST3164,Mr. Ricky Chambers,kenneth63@barker.com,001-415-347-9195x78406,Jenniferville,Botswana,30,Male,69123.16,0
CUST3165,Michael Johnson,jeremy12@gmail.com,001-081-872-5270x1409,Kaylaport,Fiji,42,Other,59583.79,1
CUST3166,Alex Lindsey,rodriguezmelissa@gmail.com,(519)020-5215x692,Port Matthewside,Norfolk Island,23,Male,96309.14,0
CUST3167,Erin Moreno,jermaine20@hotmail.com,+1-443-382-8765x45086,Lake Bonniefort,Isle of Man,28,Male,31153.96,1
CUST3168,Nicholas Shelton,anthonybennett@matthews.org,+1-168-474-0093x107,Williamton,Netherlands,61,Other,48776.13,1
CUST3169,Pamela Ingram,cassandrasmith@henderson.com,399-799-9095x053,North Timothyfort,Jersey,32,Other,81257.18,1
CUST3170,Diana Hill,jefferymartin@howard.net,001-776-836-6848x3723,Clairemouth,Mayotte,50,Female,94039.2,0
CUST3171,Anthony Nielsen,saramyers@hotmail.com,619-905-9314x8351,Andreaburgh,Faroe Islands,37,Female,2717.99,1
CUST3172,Tonya Thomas,frankpeterson@yahoo.com,714.063.1772x0080,North Lauren,Denmark,21,Male,88644.7,0
CUST3173,Jennifer Moore,denisefigueroa@williams.biz,001-888-567-9364x913,Lake Tonyabury,Holy See (Vatican City State),57,Female,52890.68,0
CUST3174,Wendy Carter,brian48@yahoo.com,139.726.7951,West James,Latvia,44,Male,95667.82,1
CUST3175,Christian Moore,alexandrasoto@flynn-brown.com,988-172-8104x163,West Nathan,Moldova,47,Other,72407.15,1
CUST3176,Brandy Smith,omcguire@hotmail.com,736.528.7502x559,West Jacobmouth,Trinidad and Tobago,32,Male,94723.86,1
CUST3177,Erin Bell,vmiller@taylor-brown.com,822.608.9403x2575,Walkerbury,Liberia,45,Other,12592.44,0
CUST3178,Ashley Vaughan,kathleenarnold@hotmail.com,+1-469-327-9804x4032,Rodriguezton,Slovakia (Slovak Republic),59,Male,70576.49,0
CUST3179,Matthew Burton,twong@wagner.info,(693)903-8996x1146,Lake Davidfurt,United Kingdom,61,Female,71026.59,0
CUST3180,Jerry Ball,sherrybrown@gmail.com,269.437.2056,Woodshaven,United States of America,33,Female,15285.5,0
CUST3181,Katherine Mathis,amy13@hotmail.com,4408216719,Stevenchester,Saudi Arabia,55,Female,45996.64,0
CUST3182,Paul Campbell,nicholaswashington@yahoo.com,(327)966-3730,Bartonside,Hungary,58,Male,34926.17,1
CUST3183,Steven Cameron,rebeccasmith@novak.info,512.444.5099,North Nicole,Cape Verde,25,Other,10666.09,1
CUST3184,Matthew Briggs,marcus70@lloyd.com,001-667-235-1085x9106,South Tylerland,India,65,Male,58189.99,0
CUST3185,Jerry Jensen,petersonreginald@summers.com,096.078.3572,West Kellymouth,Samoa,44,Male,33004.94,0
CUST3186,Stephanie Oconnell,david95@gmail.com,142-179-4415x84501,New Erinfort,Pakistan,63,Male,22516.77,1
CUST3187,Jeffrey Hoffman,afoster@gmail.com,287-559-6304,Jamesborough,Senegal,34,Female,41701.78,1
CUST3188,Jodi Hancock,waynealvarez@yahoo.com,001-165-778-8105x064,Tonyland,Bahamas,61,Other,76849.16,0
CUST3189,Christopher Rodriguez,gwood@yahoo.com,+1-982-532-5107x029,Beasleyton,Isle of Man,58,Female,78210.61,1
CUST3190,Sherri Stuart,cstone@gmail.com,842-725-1927,Andersonland,Hong Kong,40,Male,79444.79,1
CUST3191,Martin Foster,nunezsamuel@gmail.com,4926396197,Port Victoriaborough,Niue,61,Female,92541.28,1
CUST3192,Jonathan Ross,emily90@yahoo.com,894-628-1971,Schmidtfurt,Uruguay,48,Other,67560.95,1
CUST3193,Randall Shields,robert26@hunt.info,692.986.3721,Port Jonathan,United Kingdom,40,Male,76939.52,0
CUST3194,Cody Neal,bhaynes@gmail.com,001-019-760-9795x3368,Port Jim,Canada,47,Female,54882.48,0
CUST3195,Tamara Davis,michellesmith@cowan-lee.net,113-635-7733x128,East Steven,Suriname,50,Male,30476.58,1
CUST3196,Kenneth Lee,john67@yahoo.com,+1-338-163-2303x71890,Donnaton,Luxembourg,58,Other,95874.73,1
CUST3197,Chad Dickson,mjordan@wilson-summers.info,965-659-0640,West Ryanborough,Norway,44,Male,53789.18,0
CUST3198,Deborah Ashley,cfranco@jones.biz,089.941.3778,Stevenmouth,Hong Kong,31,Male,53330.41,1
CUST3199,Kurt Dixon,richard29@yahoo.com,+1-061-786-2716x554,Montoyaborough,Guernsey,27,Female,83843.4,1
CUST3200,Shannon Flores,russellbrittany@hamilton.org,761-069-3280x369,Michaelborough,Saint Pierre and Miquelon,63,Other,5685.12,0
CUST3201,Shawn Ponce,nicole22@soto-thompson.com,390-604-7253x14616,Maciastown,United States of America,59,Other,2666.97,0
CUST3202,Samantha Hamilton,tholden@simmons.com,211-253-4306x1551,North Nicholas,Indonesia,58,Other,31871.69,1
CUST3203,Mary Cardenas,greenlauren@martinez.info,(573)827-6079x851,East Scott,Iceland,21,Male,81619.69,1
CUST3204,Corey Gutierrez,josephcalderon@white.com,(547)910-0765x87978,Terrymouth,Malaysia,19,Other,20320.29,1
CUST3205,Michelle Hoffman,gcooper@gmail.com,001-378-118-7334x38782,West Brandontown,Russian Federation,46,Other,87749.54,1
CUST3206,Jennifer Oneal,kayla98@gmail.com,(671)697-5901,Monicabury,Kyrgyz Republic,45,Female,90081.91,0
CUST3207,Anthony Ortiz,megan82@yahoo.com,134-036-2314x3103,South George,Dominica,37,Other,67166.13,0
CUST3208,Michael Burke,barbara16@gmail.com,001-409-234-2802x871,Lake Aaronhaven,Netherlands Antilles,25,Other,62967.21,0
CUST3209,Brian Porter,joshua15@hotmail.com,001-994-562-0008,Bradleyborough,Mauritania,69,Other,91842.1,0
CUST3210,Debra Hancock,louisbrown@cruz.biz,+1-591-150-7796x4413,Brandychester,Vietnam,45,Female,2367.79,0
CUST3211,Amanda Butler,ginahouse@gmail.com,001-909-318-9778x023,Anthonyhaven,Saint Martin,65,Female,36390.52,0
CUST3212,Jessica Simpson MD,jeffrey69@yahoo.com,(903)562-0589x493,Lake Lukeshire,United States Virgin Islands,49,Other,85777.18,1
CUST3213,James Silva,austin16@powell.biz,436.109.2799,Mcclureburgh,Singapore,47,Other,32791.39,1
CUST3214,Austin Moore,wallacecarl@sweeney-flores.net,218-992-8648x03323,Tapiafurt,Saint Vincent and the Grenadines,19,Female,74461.07,1
CUST3215,Daniel Orozco,brandistark@hotmail.com,001-516-175-2087x8954,East Dakota,Germany,41,Female,55178.2,0
CUST3216,Denise Murillo,deborahflores@knapp.com,001-251-510-0103,Port Caroline,Chile,50,Male,79360.62,1
CUST3217,Melissa Smith,rriley@yahoo.com,(289)361-4952,Sellersshire,Paraguay,21,Female,26861.86,0
CUST3218,Gabrielle Yang,markpage@gmail.com,558.244.6472x6000,Lindsayland,Kuwait,44,Female,51366.06,1
CUST3219,Gregory Williams,pamelalopez@allen.org,(008)989-3575x03822,Victormouth,Czech Republic,61,Female,65075.79,1
CUST3220,Tiffany Ferguson,jose38@long.org,949-505-0690,South Stacy,Guinea,65,Male,84037.88,1
CUST3221,Sabrina Lane,josephaguilar@young-clarke.net,001-460-117-6964x6415,East Laurachester,Guinea-Bissau,50,Other,87558.05,0
CUST3222,Ms. Angela Schmidt,swilliams@yahoo.com,+1-289-855-6031x44214,Aguirreview,Uruguay,65,Other,35973.32,0
CUST3223,Brendan Lewis,cynthiagibson@gmail.com,001-041-165-4133x101,East Davidshire,Bolivia,31,Male,89825.87,0
CUST3224,Christopher Chavez,traci30@gmail.com,428.920.2189,West Mary,Christmas Island,28,Other,54802.15,1
CUST3225,Victoria Garcia,calderonvictor@gmail.com,+1-988-233-2680x8117,North Hollyland,Korea,27,Male,7528.18,0
CUST3226,Priscilla Miller,mmalone@patterson-murphy.com,124-364-0477x1490,Lewisville,Suriname,54,Male,96895.51,1
CUST3227,Shannon Cherry,wendyraymond@gillespie.net,(359)843-6034x27367,West Tonihaven,Kiribati,51,Other,45606.09,0
CUST3228,Daniel Sanchez,chadmcdaniel@herrera.net,657.970.5552,New Latasha,Croatia,60,Male,82146.19,0
CUST3229,Nicole Silva,hodgescharles@whitney.com,310.975.0758x9900,Ryanside,Cocos (Keeling) Islands,33,Male,33786.68,0
CUST3230,Brian Smith,carloswebb@parks-gregory.info,690-934-7049x95528,Lamport,Timor-Leste,58,Other,21949.45,0
CUST3231,Candice Stewart,jennifershepherd@elliott.info,549.351.7959x283,Jamestown,Honduras,58,Other,8569.92,1
CUST3232,Richard Phelps,stacy21@spencer.biz,001-313-111-9912x0416,Lake Natalieshire,Thailand,43,Male,65518.49,1
CUST3233,Amber Benson,rachel62@gmail.com,689-128-7183x113,Maldonadoborough,Belgium,22,Female,78268.46,0
CUST3234,Aaron Cochran,weverett@guerrero.biz,664.891.4056x15850,South Kimberly,Reunion,30,Male,86691.01,0
CUST3235,Melissa Harrison,moorechristina@hotmail.com,739-017-1942x4794,Lake Keithside,Iran,21,Female,98481.77,1
CUST3236,Danielle Peterson,thomas06@hotmail.com,036-922-8871,Rachelbury,Argentina,20,Other,19882.85,1
CUST3237,Colin Jennings,veronica54@singleton-sanchez.com,+1-849-766-6543x92697,Welchtown,Tanzania,28,Female,96829.19,1
CUST3238,Lori Hicks,tjones@hotmail.com,(578)055-2236x88195,Port Amber,Portugal,29,Male,18121.54,1
CUST3239,Thomas Harper,nbowen@yahoo.com,005.197.9890x38362,Smithshire,United States of America,60,Female,13569.31,1
CUST3240,John Farmer,johnsonjill@soto.com,828.334.6948x616,Carrollfurt,Romania,32,Other,56769.33,1
CUST3241,Brenda Evans,melaniemunoz@wolf.org,(399)206-8486,Jeffshire,Argentina,28,Female,90527.76,0
CUST3242,Linda Martinez,nross@mcknight.org,513.620.0255x52711,Johnnyshire,Qatar,56,Other,55535.3,0
CUST3243,Eugene Mckay,shermanjennifer@gmail.com,+1-073-716-8024x598,East Robert,Liechtenstein,59,Male,7536.11,0
CUST3244,Elizabeth Williams,adamaustin@martinez.org,+1-309-712-1239x292,Lake Breannatown,Bouvet Island (Bouvetoya),69,Male,63198.77,0
CUST3245,Paul Johnson,uwright@yahoo.com,468-430-1636,Williamsmouth,Micronesia,49,Male,60698.23,1
CUST3246,Bobby Robinson,tpruitt@garza.org,215.135.5762x233,Lindsayburgh,Sudan,49,Other,13884.11,0
CUST3247,Cory Evans,breeves@yahoo.com,490.576.1317x4851,Donnachester,Monaco,25,Male,57504.91,1
CUST3248,Jason Barajas,sarah80@thompson-hernandez.com,771-926-2884x990,Herreraton,Estonia,70,Male,26459.35,0
CUST3249,Travis Young,slee@hotmail.com,904.055.0070,Williamsland,Tonga,29,Other,13577.37,0
CUST3250,Amanda Wilson,smithbrooke@hotmail.com,991.134.5295,Huertamouth,British Virgin Islands,70,Female,88210.77,1
CUST3251,Jordan Anderson,michellestark@thompson.com,(301)540-0364x3183,North Brian,Greece,52,Female,53715.08,1
CUST3252,Brandon Soto,kristen91@hotmail.com,(134)784-1642x799,Willismouth,Western Sahara,31,Female,16212.09,1
CUST3253,Sarah Davis,jamie93@hotmail.com,482.894.2897x85846,Nicholsside,Serbia,43,Female,20515.1,1
CUST3254,Pamela Jordan,johnwood@wade.com,001-839-412-1329x63293,Port Josephfort,Croatia,36,Male,48982.14,1
CUST3255,David Hines,marcus57@smith-lucas.info,371.025.2898x929,North Emmaside,Central African Republic,52,Male,21111.75,1
CUST3256,Natalie Flores,ucarter@yahoo.com,9785237083,North Michael,Australia,68,Male,92217.76,0
CUST3257,Julia Russell,kendra69@nicholson.com,928-763-2391x4526,Fletchermouth,Zambia,37,Male,51680.84,0
CUST3258,Marcus Tucker,natashasmith@yahoo.com,(203)297-6593x44458,North Carl,Tajikistan,56,Female,27841.39,0
CUST3259,Linda Moses,janice91@hotmail.com,001-572-208-3021x1156,Derrickside,Tajikistan,21,Female,63893.15,0
CUST3260,Gregory Cowan,april05@riddle.com,494-475-5675x44829,Dillonside,Turkmenistan,68,Female,10572.7,0
CUST3261,Margaret Graves,kyle05@coleman.com,(481)365-9445x1649,Lake Yvonneborough,Mauritania,50,Other,91755.16,0
CUST3262,Molly Williams,melissa16@hotmail.com,603-440-3071,West Michaelburgh,Montenegro,23,Female,9530.81,0
CUST3263,Erin Robinson,richardho@castaneda.net,963.083.4537x2004,North Jamesshire,Jordan,59,Male,19718.32,1
CUST3264,Norman Gibson,baileyjennifer@lee.com,158.666.4244x3283,Manningmouth,Western Sahara,52,Male,40358.07,1
CUST3265,Mr. Charles Jones,tramirez@gmail.com,001-281-855-0864x368,Virginiafurt,Falkland Islands (Malvinas),23,Female,16506.38,0
CUST3266,Michael Arnold,mario21@hotmail.com,+1-507-830-2604x42356,West Marc,Turkmenistan,37,Female,37397.51,0
CUST3267,Rebecca Phillips,dsanchez@gmail.com,001-371-291-9352x369,New Brittany,Latvia,49,Other,5680.68,1
CUST3268,Brian Gallagher,cserrano@hotmail.com,+1-398-186-1669x14797,East Walter,Togo,35,Male,94967.31,0
CUST3269,Mr. Edward Smith,cbright@hotmail.com,(416)623-3711x40405,North Debbie,Bangladesh,31,Male,6543.88,0
CUST3270,Jessica Welch,qrhodes@day-green.com,914.730.9394,Jenniferberg,Saint Helena,69,Other,30106.84,1
CUST3271,Lawrence Nicholson,amberrose@simon.com,686-252-4904x1579,Haleyburgh,Croatia,20,Male,36664.33,1
CUST3272,Marcus Hardy,loganhill@yahoo.com,+1-552-388-0672,Thompsonport,New Zealand,67,Other,27447.4,0
CUST3273,Dr. Jody Scott,veronica63@huber.com,773.329.9222x81294,Timothyfort,Nigeria,57,Male,99422.42,1
CUST3274,Tonya Camacho,christine30@yahoo.com,001-443-949-2244,South Charlesstad,Ghana,67,Female,96259.55,1
CUST3275,Austin Lloyd,bowmanjennifer@gmail.com,(735)579-9334,South Elizabeth,Oman,54,Other,97901.62,0
CUST3276,Ashley Harris,ortizjulie@yahoo.com,+1-141-524-1062x62995,Laurafort,San Marino,35,Other,55496.88,1
CUST3277,Jacob Sims,lfarmer@yahoo.com,570.758.1021,Nataliehaven,Wallis and Futuna,33,Male,57243.04,1
CUST3278,James Turner,ymiller@gmail.com,+1-243-486-7161x673,East Caseyfurt,Yemen,32,Female,18036.39,1
CUST3279,Brittany Mcclure,eric18@norman-curtis.com,805.235.7010x44761,Richardstad,Central African Republic,62,Female,60202.73,1
CUST3280,Timothy Martinez,dtaylor@yahoo.com,(962)553-5556x216,North Zacharyfurt,Bosnia and Herzegovina,60,Female,86415.46,1
CUST3281,Shannon Goodman,joanneroberts@soto-aguilar.com,095.316.9251x667,South Makayla,Tonga,65,Male,21114.81,0
CUST3282,Billy Young,francoelizabeth@donaldson.org,990.077.5315x1266,Jonesborough,Saint Kitts and Nevis,66,Female,80845.49,0
CUST3283,Andrew Sullivan,vsanchez@yahoo.com,843.231.2029x573,Port Hunterport,Pitcairn Islands,59,Other,31297.5,1
CUST3284,Robert Jones,catherinewilkinson@yahoo.com,4282521681,North Nicole,Saint Vincent and the Grenadines,58,Other,6867.72,1
CUST3285,Samantha Davis,wlogan@gmail.com,001-024-561-4183x3978,Ritterstad,Western Sahara,45,Female,38463.79,0
CUST3286,Thomas Garcia,kmurray@watson.com,071.049.4538x83527,Houseshire,Central African Republic,36,Other,56451.1,0
CUST3287,Crystal Carr,charlesjohnson@salazar.com,030-889-0783,Ryanburgh,Tajikistan,29,Other,33419.63,1
CUST3288,Chad Mcdaniel,carlos88@johnson-miller.org,001-034-065-5271x153,Jasonburgh,Sierra Leone,33,Male,66456.47,0
CUST3289,Donald Brown,gregorycochran@gonzalez.com,834-897-6206x9254,Lake Billy,Ukraine,56,Male,74325.15,1
CUST3290,Courtney Figueroa,acevedojoseph@hotmail.com,358-689-8067x8513,Faulknershire,Congo,48,Female,47231.51,1
CUST3291,Taylor James,daniellong@little-le.com,824-803-3200x664,Port Kennethchester,South Africa,29,Male,21883.87,1
CUST3292,Debra Stevens,zbell@hotmail.com,864.871.4581,New Danielchester,Montenegro,23,Female,19719.05,0
CUST3293,Brittany Medina,gardnerveronica@fitzgerald.com,160-018-4917x954,South Wesleybury,Jersey,56,Male,87692.91,0
CUST3294,Anthony Hill,lkelly@yahoo.com,173.909.2101,Port Jose,Congo,48,Female,39771.73,1
CUST3295,Sergio Hill,mwarner@english-cook.com,001-887-334-3603,Port Jack,Mali,40,Male,14377.39,1
CUST3296,Kristin Jenkins,isabel88@gmail.com,2471674806,Lake Marcus,Cook Islands,58,Male,23843.34,0
CUST3297,Eric Cooper,hawkinskayla@gmail.com,001-253-616-5857,Marcuschester,Georgia,69,Other,59941.27,0
CUST3298,Adam White,david55@lin.com,(822)392-2266,Shanefort,Thailand,58,Other,98318.14,1
CUST3299,Angela Miller,uallen@martinez.org,401-458-0472,South Sarah,Mauritius,67,Other,33745.18,1
CUST3300,Kathy Foster,ghawkins@hotmail.com,(752)541-7519,East Dennis,Niue,20,Female,72323.51,0
CUST3301,Tiffany Owen,pgreen@gmail.com,219.561.6332,Sergioshire,Ukraine,45,Other,11629.98,0
CUST3302,Bobby Knight,icummings@young.com,(651)195-6881x166,Johnfurt,Romania,34,Female,7460.7,1
CUST3303,John Petty,boydbrittany@hotmail.com,354-583-3725x11902,Masseyborough,Burkina Faso,45,Other,97627.88,0
CUST3304,Cynthia Hernandez,josephheather@yahoo.com,(520)137-0356x65785,Monicamouth,Moldova,61,Other,24039.98,1
CUST3305,George Saunders,flopez@rogers-gray.com,819.218.9306x0401,Mitchellland,Sudan,34,Female,90720.25,1
CUST3306,Jared Glover,ljames@hampton-phillips.com,(056)027-9633x5273,Hillshire,Namibia,47,Other,33774.04,1
CUST3307,Angela Reese,joelcooley@graham-thomas.net,001-942-013-2970x082,Shannonview,Tajikistan,36,Male,92118.33,0
CUST3308,Anne Harrison,uerickson@gmail.com,(994)558-9376x6488,South Aaronborough,Qatar,53,Male,51583.88,0
CUST3309,Marie Miles,ablack@hernandez.org,(284)514-2831x1538,East Bethany,French Polynesia,44,Other,10467.11,0
CUST3310,Leslie Rodriguez,thomas50@rodriguez.info,559-159-1865x23467,Bradshire,Uzbekistan,40,Male,56824.8,0
CUST3311,Joseph Gibson,kristi76@pearson.biz,+1-470-109-9531,Lake Erika,Malta,64,Other,22084.61,0
CUST3312,Heather Vargas,bromero@yahoo.com,001-784-141-1358x8557,Kristinbury,Croatia,53,Male,47921.35,1
CUST3313,Colleen Lin,michaelhart@hotmail.com,001-941-965-2600x329,North Jeremyside,Belgium,65,Female,99168.95,1
CUST3314,Jill Webster,taylorlivingston@jackson.com,(524)383-0033x658,Lauramouth,Saint Vincent and the Grenadines,68,Male,32710.76,1
